what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453293014
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453293655
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453294364
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453296548
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453297564
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453298275
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453307025
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1509453307230
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453343161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509453358402
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1509453364846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1509453368792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453376360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453379852
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1509453380030
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453380280
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453384796
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453385065
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453385065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453386468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453389966
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1509453390121
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453391890
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1509453400567
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1509453401183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453405077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453407790
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1509453407950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453412860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453416720
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453419281
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453420957
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453421088
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453421225
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453423295
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453423295
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453423840
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453424041
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453424143
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453426229
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453426229
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1509453427795
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453430081
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453430628
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453430762
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453431604
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453432173
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453433473
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453434254
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453434939
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453435483
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453435752
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453438670
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453438891
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453438891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453442274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453449060
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1509453449259
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453452598
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453453116
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453454554
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453456720
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453457312
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1509453457892
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453459976
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453461350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453463352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453464765
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1509453464913
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453465169
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509453468523
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1509453469112
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1509453469359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509453470762
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509453470907
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509453471756
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509453472701
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509453475561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453476848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453477865
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509453477953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509453490534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453515349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453588455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453589247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453591406
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1509453596887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453598014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453599747
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509453599767
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1509453601035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453603971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453605342
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1509453605366
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1509453605798
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1509453606376
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1509453608659
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509453608928
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509453609024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509453612472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453618207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453659156
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1509453659162
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1509453716257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1509453719297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1509453722870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453723898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453732244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1509453735985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1509453739242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453740535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453751813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453758336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453760198
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1509453760216
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509453761024
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509453761083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509453763389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453764792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453806927
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1509453808037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1509453809561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453812007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453835623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453835941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509453838234
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509454005397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509454006170
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509454007645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509454009526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454072532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454078066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454093235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454106780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454139975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454146318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454151284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454165712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454165729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454168695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454173025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454175896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509454178468
